province,university,program,internationalTuition,domesticTuition,minimumAverage,length,language,toefl,rank,notes,longitude,latitude,link
Nova Scotia,Cape Breton University,Folklore,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Music and Ethnomusicology,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Communication,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Languages and Letters,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Drama Literature,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,English,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,French,16069,8200,65%,3-4 years,English and French,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Spanish- Elective,16069,8200,65%,3-4 years,English and Spanish,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Mathematics,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Philosophy & Religious Studies,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Women’s Studies- Minor,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Political Science,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Psychology,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Community Studies,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Business Administration ,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Engineering Technologies,16069,8200,65%,4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Health Sciences,16069,8200,65%,4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Hospitatlity and Tourism Management ,16069,8200,65%,3 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Nursing,16069,8200,65%,4 years ,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Biology,16069,8200,65%,3- 4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Chemistry,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Mathematics,16069,8200,65%,3- 4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Psychology,16069,8200,65%,3- 4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Geology- minor,16069,8200,65%,3- 4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Physics- minor,16069,8200,65%,3- 4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Mount Saint Vincent University,Applied Statistics ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Canadian Studies ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Communication ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Cultural Studies ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Economics ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,English ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Family Studies ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,French ,15711,7267,70%,3-4 years,English and French,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Gerontology ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,History ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Mathematics ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Peace and Conflict Studies (minor) ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Philosophy ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Philosophy and Religion ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Political Studies ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Psychology ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Public Policy Studies ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Religious Studies ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Sociology and Anthropology ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Spanish ,15711,7267,70%,3-4 years,English and Spanish,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Statistics (minor) ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Women’s Studies ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Writing (minor) ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Biology,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Chemistry,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Mathematics,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Psychology,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Applied Human Nutrition (minor),15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Computer Science ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Physics (minor) ,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Science Communication,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Tourism and Hospitatliy Management,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Applied Human Nutrition,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Public Relations,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Child and Youth Studies,15711,7267,70%,3-4 years,English,TOEFL iBT: 68-80 with no score below 17,,Background check required to apply. Please see university website for additional information.,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Certificate and Diploma in Tourism and Hospitality Management,N/A,N/A,70%,1-2 years,English,TOEFL iBT: 68-80 with no score below 17,,Please see university website for additional information. ,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Certificate in Marketing,N/A,N/A,70%,1-2 years,English,TOEFL iBT: 68-80 with no score below 17,,Please see university website for additional information. ,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,Mount Saint Vincent University,Certificate and Diploma in Business Administration,N/A,N/A,70%,1-2 years,English,TOEFL iBT: 68-80 with no score below 17,,Please see university website for additional information. ,63° 38' 47" W,44° 40' 15" N,www.msvu.ca
Nova Scotia,NSCAD University,Bachelor of Arts,4448,1758,70%,4 years,English, at least 90 with no test less than 20,,Please see university website for specific tuition cost and admission information dependent on your country. ,63° 34' 26.23" W,44° 38' 58.02" N,www.nscad.ca
Nova Scotia,NSCAD University,Bachelor of Design,4448,1758,70%,4 years,English, at least 90 with no test less than 20,,Please see university website for specific tuition cost and admission information dependent on your country. ,63° 34' 26.23" W,44° 38' 58.02" N,www.nscad.ca
