province,university,program,internationalTuition,domesticTuition,minimumAverage,length,language,toefl,rank,notes,longitude,latitude,link
British Columbia,University of the Fraser Valley,Biology,16620,4700,70,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Business Administration diploma,16620,4700,67,2 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Carpentry Apprenticeship,16620,1078,67,7 weeks,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Carpentry (Certificate),16620,6315,67,34 weeks,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Chemistry,16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,"Child,Youth and Family Studies (ECE Diploma)",16620,4700,67,1 year,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Communications (minor),16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Community Support Worker (Certificate),16620,4700,67,1 year,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Computer Information Systems,16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Construction electrician (Certificate),16620,4676,67,24 weeks,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Criminology/Criminal Justice,16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Culinary Arts (Professional Cook) (Certificate),16620,6857,67,39 weeks,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Certified Dental Assistant,16620,4700,67,10 months,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,"Drafting, Architectural (Trades)",16620,6236,67,38 weeks,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Early Childhood Education (Certificate),16620,4700,67,1 year,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Economics (Major and Minor),16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Electronics Technician — Common Core (Certificate),16620,6696,67,38 weeks,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Engineering Physics Diploma in Mechtronics,16620,4700,67,2 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,English (Major and Minor),16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,French (Major and Minor),16620,4700,67,4 years,English and French,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Geography and the Environment (Major and Minor),16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Graphic and Digital Design (Major and Minor),16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Health Care Assistant (Certificate),16620,4700,67,24 weeks,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Heavy Mechanical Trades Foundation (Certificate),16620,7577,67,36 weeks,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,History,16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
